Descrição,Preço,Estrelas,TotalReviews,Url
Daerzy Microscópio digital sem fio WiFi Câmera portátil para microscópio portátil Ampliação de 50X a 1000X 8 Luzes LED ajustáveis ​​Compatível com iOS Android Smartphone Tablet Computador,"R$ 375,99",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A03257672LDBRHL59V9T8&url=%2FDaerzy-Microsc%25C3%25B3pio-microsc%25C3%25B3pio-ajust%25C3%25A1veis-Compat%25C3%25ADvel%2Fdp%2FB09H44GXZT%2Fref%3Dsr_1_264_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878163%26sr%3D8-264-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878163&id=4239377512164802&widgetName=sp_mtf
Redmi Note 10 64GB 4GB RAM - Green,"R$ 1.374,93","4,7 de 5 estrelas",1.425,https://www.amazon.com.br/Redmi-Note-64GB-4GB-RAM/dp/B08YFJVW99/ref=sr_1_265?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-265&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi Note 8 64GB Rom 4GB Ram Dual Versão Global Azul,"R$ 1.185,00","4,6 de 5 estrelas",57,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Vers%C3%A3o-Global/dp/B07ZS22WTS/ref=sr_1_267?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-267&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Câmera Ip 3 Antenas Wireless Sem Fio Onvif Wifi Hd Sensor Noturna Rotação App Smartphone,"R$ 130,00","4,0 de 5 estrelas",205,https://www.amazon.com.br/Antenas-Wireless-Onvif-Noturna-Smartphone/dp/B07TV8LLB3/ref=sr_1_268?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-268&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
"Celular Smartphone F31 Dual Chip 32GB tela 6.26""ips, leitor digital, capa silicone e película (Cinza)","R$ 799,00",,,https://www.amazon.com.br/Celular-Smartphone-digital-silicone-pel%C3%ADcula/dp/B09DD98PNJ/ref=sr_1_269?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-269&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
SMARTPHONE XIAOMI REDMI NOTE 10S 6GB RAM 128GB ROM - GLOBAL Cor:Pebble White (BRANCO),"R$ 1.692,50","4,5 de 5 estrelas",41,https://www.amazon.com.br/SMARTPHONE-XIAOMI-REDMI-NOTE-128GB/dp/B098FKC3VX/ref=sr_1_270?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-270&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Redmi Note 9S 4GB+128GB Cinza Interestelar,"R$ 1.794,00","4,7 de 5 estrelas",68,https://www.amazon.com.br/Smartphone-Redmi-128GB-Cinza-Interestelar/dp/B08NWJBVDN/ref=sr_1_271?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-271&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Zenfone  Live L2 OctaCore 2GB 32GB , Vermelho","R$ 999,00","4,5 de 5 estrelas",117,https://www.amazon.com.br/Zenfone-Live-OctaCore-2GB-32GB/dp/B082T352HP/ref=sr_1_273?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-273&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Estabilizador Gimbal FeiyuTech G6 Max 3 Eixos P/Smartphone/Câmera de Ação/Câmera Mirrorless/Câmera Pocket,"R$ 1.389,00","3,7 de 5 estrelas",4,https://www.amazon.com.br/Estabilizador-Gimbal-FeiyuTech-Smartphone-Mirrorless/dp/B0833BFQKT/ref=sr_1_274?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-274&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Impressora FujiFilm Instax Mini Link SmartPhone Azul Dark Denim,"R$ 589,00","5,0 de 5 estrelas",4,https://www.amazon.com.br/Impressora-FujiFilm-Instax-SmartPhone-Denim/dp/B08DVGTW7T/ref=sr_1_275?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-275&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Samsung Galaxy A10S 32GB Dual 6.2” 13MP - Azul,"R$ 949,00","4,6 de 5 estrelas",102,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-A10S-32GB/dp/B082DPPG99/ref=sr_1_276?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-276&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi Note 10 PRO 64GB 6GB - Versão Global - Gradient Bronze,"R$ 2.339,99","4,7 de 5 estrelas",16,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-64GB/dp/B08Z7PVNMJ/ref=sr_1_277?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-277&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Redmi 9 4G/128GB Polar White - Xiaomi,"R$ 1.599,00","4,5 de 5 estrelas",909,https://www.amazon.com.br/Smartphone-Redmi-128GB-Polar-White/dp/B0881TL57H/ref=sr_1_278?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-278&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Samsung Galaxy S20 FE 128GB 6.5 Octa Core Branco,"R$ 2.787,00","5,0 de 5 estrelas",1,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-128GB-Branco/dp/B095XD8KHS/ref=sr_1_279?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-279&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Mini Tripé Flexível Para Câmeras Dslr Mirrorless Compactas Gopro Action Cam SJcam Smartphone,"R$ 98,90","4,5 de 5 estrelas",3.074,https://www.amazon.com.br/Flex%C3%ADvel-C%C3%A2meras-Mirrorless-Compactas-Smartphone/dp/B073GW4ZWM/ref=sr_1_280?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-280&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Smartphone Realme 6 PRO - 8/128gb - Snapdragon 720G - 60MP (Vermelho),"R$ 1.678,00","4,6 de 5 estrelas",17,https://www.amazon.com.br/Smartphone-Realme-PRO-Snapdragon-Vermelho/dp/B08HM44MW9/ref=sr_1_281?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-281&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Celular Samsung Galaxy S20+ / Dual/Tela 6.7"" / 8GB Ram / 128GB - Cosmic Black","R$ 4.699,90","5,0 de 5 estrelas",3,https://www.amazon.com.br/Celular-Samsung-Galaxy-Dual-128GB/dp/B0868SKDCM/ref=sr_1_283?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-283&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Celular Smartphone idoso F31 Dual Chip 32GB Tela 6.26""ips, leitor digital, capa silicone e película (Preto)","R$ 829,00",,,https://www.amazon.com.br/Celular-Smartphone-digital-silicone-pel%C3%ADcula/dp/B09DDH2HHX/ref=sr_1_285?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-285&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Tripé Para Celular e Camera, Tripé Profissional 360°, Tripé Universal Preto, Tripé Para Smartphone E Câmera, Suporte Para Celular e Camera Articulável 360°, Para Fotografica, Celular, Smartphone, Casa, EscritórioBWM","R$ 79,90","5,0 de 5 estrelas",5,https://www.amazon.com.br/Profissional-Smartphone-Articul%C3%A1vel-Fotografica-Escrit%C3%B3rioBWM/dp/B092PNPBWM/ref=sr_1_286?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-286&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Samsung Galaxy S21+ Plus 5G SM-G996B Standard Edition Dual-SIM 128GB + 8GB RAM Factory Unlocked Android Smartphone (Phantom Black) - International Version,"R$ 5.199,90","4,0 de 5 estrelas",15,https://www.amazon.com.br/SM-G996B-Standard-Dual-SIM-Unlocked-Smartphone/dp/B08QNBV3W3/ref=sr_1_287?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-287&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi Note 9S - 4GB + 64GB - Versão Global - Glacier White,"R$ 1.599,00","4,7 de 5 estrelas",1.937,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-9S/dp/B085S3RRTM/ref=sr_1_288?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-288&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Gamer ROG Phone 5s ZS676KS-1A020BR QUALCOMM SNAPDRAGON / 12 GB / 256 GB/Android 11 / Black/SIM (Nano) / SIM (Nano),"R$ 7.499,00",,"em até 10x de R$ 749,90 sem juros",https://www.amazon.com.br/Smartphone-ZS676KS-1A020BR-QUALCOMM-SNAPDRAGON-Android/dp/B09G8DTVM3/ref=sr_1_289?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-289&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi 7A 2GB Ram Tela 5.45 32GB Camera 12MP - Azul,"R$ 810,60","4,6 de 5 estrelas",302,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Tela-Camera/dp/B07STF2C1M/ref=sr_1_290?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-290&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Celular para Android 4.4, Smartphone desbloqueado Dual SIM ultrafino com tela HD de 5,72 polegadas, câmera multi-lente, 512 MB + 4 GB de memória, bateria 1800mah, câmera 2MP + 2MP(ouro)","R$ 293,99",,,https://www.amazon.com.br/Smartphone-desbloqueado-ultrafino-polegadas-multi-lente/dp/B09FZDSRKZ/ref=sr_1_293?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-293&ufe=app_do%3Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d
"Smartphone Samsung Galaxy A32 5G 128GB 6,5 Octa Core Violeta","R$ 2.038,98",,,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-128GB-Violeta/dp/B08ZVH4DDQ/ref=sr_1_294?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-294&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Pen Drive SanDisk para Smartphone Ultra Dual Drive Micro USB/USB 3.0, 32GB, SDDD3-032G-G46","R$ 60,75","4,6 de 5 estrelas",11.483,https://www.amazon.com.br/Drive-Ultra-SanDisk-Pendrives-Prata/dp/B01LXHKR4T/ref=sr_1_295?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-295&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
"Smartphone Samsung Galaxy A10s, 6,2, 32 Gb, Câmera Dupla, Azul","R$ 899,00","4,1 de 5 estrelas",6,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-C%C3%A2mera-Dupla/dp/B083KPFNHK/ref=sr_1_296?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878163&sr=8-296&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone, processador potente, tela de 4,66 polegadas, câmeras duplas traseiras dianteiras de alta definição para smartphone Android 4.4.2(azul)","R$ 306,59",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A01346233T3BNE7ZRNYWU&url=%2FSmartphone-processador-polegadas-dianteiras-smartphone%2Fdp%2FB09GYKLLWB%2Fref%3Dsr_1_297_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878163%26sr%3D8-297-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878163&id=4239377512164802&widgetName=sp_btf
"Smartphone, câmeras duplas dianteiras traseiras unissex Processador poderoso com tela de 4,66 polegadas Smartphone universal para Android 4.4.2(Preto)","R$ 348,09",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A00233652U8WC4UIOH2EG&url=%2FSmartphone-dianteiras-traseiras-Processador-polegadas%2Fdp%2FB09HQLRP1K%2Fref%3Dsr_1_298_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878163%26sr%3D8-298-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878163&id=4239377512164802&widgetName=sp_btf
"Smartphone com tela de 4,66 polegadas, cartões duplos Dual Standby 128 GB de armazenamento expansível Smartphone universal para Android 4.4.2(Preto)","R$ 323,09",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A05517962RBAM1SJCIPP&url=%2FSmartphone-polegadas-armazenamento-expans%25C3%25ADvel-universal%2Fdp%2FB09H5N8LL7%2Fref%3Dsr_1_299_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878163%26sr%3D8-299-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878163&id=4239377512164802&widgetName=sp_btf
"Smartphone com tela de 4,66 polegadas, Smartphone 128 GB de armazenamento expansível Unisex Dual Standby para Android 4.4.2(Branco)","R$ 328,59",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A08522831VXN2MZZO2S3A&url=%2FSmartphone-polegadas-armazenamento-expans%25C3%25ADvel-Standby%2Fdp%2FB09GYTBX89%2Fref%3Dsr_1_300_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878163%26sr%3D8-300-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878163&id=4239377512164802&widgetName=sp_btf
"Suporte para smartphone, Suporte de grampo para telefone celular Suporte de grampo para smartphone Suporte para telefone compatível com a maioria dos telefones celulares","R$ 57,06",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A07802302FB19QLQO65XP&url=%2Fsmartphone-telefone-compat%25C3%25ADvel-telefones-celulares%2Fdp%2FB09BJPBCGF%2Fref%3Dsr_1_289_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878167%26sr%3D8-289-spons%26psc%3D1&qualifier=1633878167&id=8773611566345990&widgetName=sp_atf_next
Tomshin Mini microscópio portátil para smartphone 60X,"R$ 54,69",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A0497996DS8IYP29ENIX&url=%2FTomshin-Mini-microsc%25C3%25B3pio-port%25C3%25A1til-smartphone%2Fdp%2FB09F9T5HZV%2Fref%3Dsr_1_290_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878167%26sr%3D8-290-spons%26psc%3D1&qualifier=1633878167&id=8773611566345990&widgetName=sp_atf_next
Moniss EY-610A celular smartphone mini microfone omnidirecional portátil para gravação,"R$ 52,99",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A03837383EZRYS412KRWU&url=%2FMoniss-smartphone-microfone-omnidirecional-port%25C3%25A1til%2Fdp%2FB09FTBHH4F%2Fref%3Dsr_1_291_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878167%26sr%3D8-291-spons%26psc%3D1&qualifier=1633878167&id=8773611566345990&widgetName=sp_atf_next
"Moniss Mini microfone com plugue TRRS de 3,5 mm para smartphone celular","R$ 71,19",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A00631911WQD0NR4FBMVG&url=%2FMoniss-microfone-plugue-smartphone-celular%2Fdp%2FB09FTC8GQN%2Fref%3Dsr_1_292_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878167%26sr%3D8-292-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1&qualifier=1633878167&id=8773611566345990&widgetName=sp_atf_next
"Celular Motorola Moto E7 Aquamarine 32gb Tela 6.5"" 2gb Ram Cam Dupla 48mp + 2mp","R$ 849,00","5,0 de 5 estrelas",4,https://www.amazon.com.br/Celular-Motorola-Moto-E7-Aquamarine/dp/B08TPWZXHT/ref=sr_1_293?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878167&sr=8-293&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Suporte de Mesa para Celular Ajustável Articulado Tablet Smartphone (Preto),"R$ 10,09","4,3 de 5 estrelas",994,https://www.amazon.com.br/Suporte-Celular-Ajust%C3%A1vel-Articulado-Smartphone/dp/B08R9R6M85/ref=sr_1_294?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878167&sr=8-294
Smartphone OnePlus 9 Pro 256gb 12gb Ram Tela 6.7 le2120,"R$ 6.999,00",,,https://www.amazon.com.br/Smartphone-OnePlus-256gb-12gb-le2120/dp/B09C2Q2MPC/ref=sr_1_295?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878167&sr=8-295&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Celular Xiaomi Mi 11 Lite 8/128 Azul Versão Global,"R$ 2.284,00","4,8 de 5 estrelas",23,https://www.amazon.com.br/Celular-Xiaomi-Lite-Vers%C3%A3o-Global/dp/B098PC9L9S/ref=sr_1_299?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878167&sr=8-299&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Microfone de vídeo universal Movo VXR10 com suporte de choque, para-brisa Deadcat, capa para iPhone, smartphones Android, Canon EOS, câmeras e câmeras Nikon DSLR – microfone de câmera perfeito, microfone de pistola","R$ 850,00","4,4 de 5 estrelas",8.674,https://www.amazon.com.br/Microfone-Movo-VXR10-para-brisa-smartphones/dp/B0723D3FVL/ref=sr_1_300?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878167&sr=8-300&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Suporte Veicular Universal para Tablets e Smartphones Baseus, Baseus, Car Mount, Preto","R$ 85,00","4,7 de 5 estrelas",123,https://www.amazon.com.br/Universal-Smartphones-Baseus-Car-Mount/dp/B01LYIY2Q2/ref=sr_1_301?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878167&sr=8-301&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
"HI by Geonav Central de Controle Infravermelho, Wi-Fi, Aplicativo, controle vários equipamentos através do smartphone, HIRCIR, compatível com Alexa","R$ 99,90","4,5 de 5 estrelas",1.382,https://www.amazon.com.br/Geonav-Infravermelho-Aplicativo-equipamentos-HIRCIR/dp/B0828KL4TR/ref=sr_1_302?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878167&sr=8-302&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Smartphone Redmi Note 9S Dual SIM 128GB azul-aurora 4GB RAM,"R$ 1.779,00","4,7 de 5 estrelas",122,https://www.amazon.com.br/Smartphone-Redmi-Note-128GB-azul-aurora/dp/B08P92GSH3/ref=sr_1_303?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878167&sr=8-303&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Multilaser CP118S Suporte Universal Veicular Para Smartphone Compacto, Preto","R$ 42,66","4,5 de 5 estrelas",120,https://www.amazon.com.br/Suporte-Universal-Veicular-Cp118s-Multilaser/dp/B0754K7ZZQ/ref=sr_1_304?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878167&sr=8-304
"Smartphone Samsung Galaxy A01 32GB Tela 5.7"" Camera 13MP Vermelho","R$ 1.029,00","4,5 de 5 estrelas",161,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-Camera-Vermelho/dp/B0876GQYJ8/ref=sr_1_306?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878167&sr=8-306&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Adaptador básico para smartphone Celestron 81035, preto","R$ 155,06","4,0 de 5 estrelas",3.205,https://www.amazon.com.br/Celestron-81035-adaptador-smartphone-descobertas/dp/B07J2GGFQB/ref=sr_1_307?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878167&sr=8-307&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
DJI OM 4 – Estabilizador portátil de 3 eixos para smartphone com tripé de aderência Vlog YouTube Live Video para iPhone Android,"R$ 1.217,45","4,6 de 5 estrelas",57,https://www.amazon.com.br/DJI-OM-Estabilizador-smartphone-ader%C3%AAncia/dp/B08CMVGVQY/ref=sr_1_308?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878167&sr=8-308&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone, processador potente, tela de 4,66 polegadas, câmeras duplas traseiras dianteiras de alta definição para smartphone Android 4.4.2(Branco)","R$ 312,19",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A013477917LV2H6CQ15IR&url=%2FSmartphone-processador-polegadas-dianteiras-smartphone%2Fdp%2FB09GYL64DW%2Fref%3Dsr_1_309_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878167%26sr%3D8-309-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878167&id=8773611566345990&widgetName=sp_mtf
"Smartphone, câmeras duplas dianteiras traseiras unissex Processador poderoso com tela de 4,66 polegadas Smartphone universal para Android 4.4.2(ouro)","R$ 349,29",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A00229291D39YGNYWFKZ6&url=%2FSmartphone-dianteiras-traseiras-Processador-polegadas%2Fdp%2FB09HQMYSLP%2Fref%3Dsr_1_310_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878167%26sr%3D8-310-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878167&id=8773611566345990&widgetName=sp_mtf
