Descrição;Preço;Estrelas;TotalReviews;Url
Suporte para Notebook, OCTOO, Uptable, UP-SI, Ice Silver, Asys;R$ 49,00;4,3 de 5 estrelas;35;https://www.amazon.com.br/Suporte-Notebook-Uptable-UP-SI-Silver/dp/B078WBTFVD/ref=sr_1_412?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-412
Ficar, Romacci Suporte vertical ajustável para laptop em liga de alumínio Suporte Cooler Almofada de resfriamento Substituição com economia de espaço para MacBook Pro/Air/iPad/iPhone/Notebook;R$ 154,09;5,0 de 5 estrelas;2;https://www.amazon.com.br/vertical-ajust%C3%A1vel-alum%C3%ADnio-resfriamento-Substitui%C3%A7%C3%A3o/dp/B08ZM2V8KC/ref=sr_1_413?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-413&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
Mouse sem fio Logitech Pebble M350 com Conexão USB ou Bluetooth, Clique Silencioso, Design Slim Ambidestro e Pilha Inclusa - Azul;R$ 81,90;4,9 de 5 estrelas;10.393;https://www.amazon.com.br/MOUSE-NANO-PEBBLE-CINZA-LOGIETCH/dp/B07X4D3BR6/ref=sr_1_414?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-414&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Multilaser BO186 Mala Executiva Masculina Para Notebook até 15 Polegadas, Preta;R$ 218,21;4,8 de 5 estrelas;15;https://www.amazon.com.br/Mala-Executiva-Masculina-Notebook-Polegadas/dp/B075B7B5V9/ref=sr_1_415?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-415&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b
HD Externo Portátil Toshiba Canvio Basics 1TB Preto USB 3.0 - HDTB410XK3AA;R$ 315,12;4,8 de 5 estrelas;35.360;https://www.amazon.com.br/Externo-USB-Preto-HDTB410XK3AA-Toshiba/dp/B079D359S6/ref=sr_1_416?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-416&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Placa-Mãe Asus Prime A320M-K/BR Amd AM4 DDR4 mATX;R$ 404,09;4,6 de 5 estrelas;276;https://www.amazon.com.br/Placa-M%C3%A3e-Asus-A320M-K-BR-Preto/dp/B077FC7595/ref=sr_1_417?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-417&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Case Gaveta Hd Sata 2,5 Notebook Usb 3.0 Externa;R$ 43,40;4,4 de 5 estrelas;248;https://www.amazon.com.br/Case-Gaveta-Sata-Notebook-Externa/dp/B078Q4PT6J/ref=sr_1_418?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-418
Headset com fio USB Logitech H390 com Almofadas em Couro, Controles de Áudio Integrado e Microfone com Redução de Ruído;R$ 169,98;4,7 de 5 estrelas;26.079;https://www.amazon.com.br/Headset-Est%C3%A9reo-Logitech-Microfones-Ouvido/dp/B000UXZQ42/ref=sr_1_419?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-419&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
SSD, Kingston, SA400S37/960G;R$ 678,26;4,9 de 5 estrelas;561;https://www.amazon.com.br/DESKTOP-NOTEBOOK-KINGSTON-SA400S37-960G/dp/B079XC5PVV/ref=sr_1_420?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-420&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Sleeve para Laptop, Case Logic, Mochilas, capas e maletas para notebook, Preta, 14"", IBRS114BLK";R$ 109,00;4,6 de 5 estrelas;79;https://www.amazon.com.br/Sleeve-Case-Logic-IBRS114-CARRYING_CASE_OR_BAG/dp/B01CVOLR1S/ref=sr_1_421?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-421&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Teclado sem fio Logitech K230 com Design Compacto, Conexão USB, Pilhas Inclusas e Layout ABNT2;R$ 89,00;4,7 de 5 estrelas;1.011;https://www.amazon.com.br/Compacto-Resistente-Respingos-Inclusas-Logitech/dp/B074WKL57Y/ref=sr_1_422?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-422&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Case notebook 13'' traveltech-ts-13;R$ 99,00;4,7 de 5 estrelas;39;https://www.amazon.com.br/PCYes-Case-Notebook-13-Traveltech-Ts-13/dp/B084LM6FLY/ref=sr_1_423?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-423&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
"Houshome Bolsa de manga macia com zíper para laptop e notebook Ultrabook de 14"" e 14""";R$ 81,97;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg18_1?ie=UTF8&adId=A04112973TYYNQQHKYWQ2&url=%2FHoushome-Bolsa-laptop-notebook-Ultrabook%2Fdp%2FB09GY51L57%2Fref%3Dsr_1_424_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042146%26s%3Delectronics%26sr%3D1-424-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1&qualifier=1634042146&id=6797846231029402&widgetName=sp_mtf
Moochy Capa protetora de bolsa para laptop, notebook, bolsa protetora, capa fina, bolsa, bolsa durável, bolso, para, 15,6 polegadas, laptop, tablet, smartphone;R$ 102,99;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg18_1?ie=UTF8&adId=A02672663UGZ5QJTKHJ3C&url=%2FMoochy-protetora-notebook-polegadas-smartphone%2Fdp%2FB09DQ68ZFX%2Fref%3Dsr_1_425_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042146%26s%3Delectronics%26sr%3D1-425-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634042146&id=6797846231029402&widgetName=sp_mtf
Miaoqian PATA (IDE) 2,5 polegadas 2,5 polegadas 16 GB MLC SSD digital unidade de estado sólido para notebook PC laptop;R$ 467,45;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg18_1?ie=UTF8&adId=A08484053U0VKSK98Q8KS&url=%2FMiaoqian-polegadas-digital-unidade-notebook%2Fdp%2FB09C8HVQ6G%2Fref%3Dsr_1_426_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042146%26s%3Delectronics%26sr%3D1-426-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634042146&id=6797846231029402&widgetName=sp_mtf
Base para Notebook Cooler Master SF-17;R$ 995,23;3,3 de 5 estrelas;12;https://www.amazon.com.br/Cooler-Notebook-17Pol-R9-Nbc-Sf7k-Gp-Master/dp/B00EXOB3L4/ref=sr_1_427?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-427&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Multilaser Notebook Legacy Cloud, 14.1"", Preto";R$ 1.553,84;3,3 de 5 estrelas;43;https://www.amazon.com.br/Multilaser-Notebook-Legacy-Cloud-Preto/dp/B07YQ2XQGV/ref=sr_1_428?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-428&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smart TV LED 24"" Monitor LG 24TL520S, Wi-Fi, WebOS 3.5, DTV Machine Ready";R$ 1.052,10;4,8 de 5 estrelas;7.874;https://www.amazon.com.br/Smart-Monitor-LG-Machine-24TL520S/dp/B07SSCKJJ3/ref=sr_1_429?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-429&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Suporte Ergonômico para Notebook e Tablet, Multilaser, Preto - AC376;R$ 52,90;4,2 de 5 estrelas;13;https://www.amazon.com.br/Suporte-Ergon%C3%B4mico-Notebook-Tablet-Multilaser/dp/B08VN8NY31/ref=sr_1_430?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-430
Notebook Ultrafino Ideapad S145, Intel Celeron N4000, 4GB, 500GB, Tela 15.6”, Linux - Lenovo;R$ 2.799,00;4,5 de 5 estrelas;8;https://www.amazon.com.br/Notebook-Ultrafino-Ideapad-Intel-Celeron/dp/B0842BNGHG/ref=sr_1_431?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-431&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Kross Elegance Ke-Bpm20 Mochila Notebook Comfort 15.6"", Marrom";R$ 129,99;4,6 de 5 estrelas;17;https://www.amazon.com.br/Kross-Elegance-KE-BPM20-Mochila-Notebook/dp/B07RJT6JQ8/ref=sr_1_432?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-432&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
Targus Capa de neoprene com alça de ombro, laptop profissional para negócios e viagens;R$ 167,48;4,3 de 5 estrelas;118;https://www.amazon.com.br/Business-Targus-Mochilas-Maletas-Notebook/dp/B01B25EV88/ref=sr_1_433?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-433&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
Base para Notebook Cooler Master Notepal L1;R$ 115,90;4,3 de 5 estrelas;213;https://www.amazon.com.br/Notebook-R9-Nbc-Npl1-Gp-Cooler-Master-COMPUTER_ADD_ON/dp/B005NCOKTM/ref=sr_1_434?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-434&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Bateria para Notebook Samsung RV411 6 Células;R$ 169,90;4,1 de 5 estrelas;7;https://www.amazon.com.br/Bateria-Notebook-Samsung-RV411-C%C3%A9lulas/dp/B074QTS9D7/ref=sr_1_435?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-435&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
"KTH-PL424/32G - Memória de 32GB RDIMM DDR4 2400Mhz 1,2V 2Rx4 para servidor HP (Equiv. 805351-B21,819412-001; 809083-091)";R$ 1.927,85;;;https://www.amazon.com.br/Memoria-Servidor-Kingston-KTH-PL424-32G/dp/B01FSUJC9Q/ref=sr_1_436?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-436&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Suporte de Monitor 3 Gavetas, Mdf Black Piano - Souza & Cia (Ref: 3347);R$ 110,15;4,7 de 5 estrelas;716;https://www.amazon.com.br/Souza-3347-Suporte-Monitor-Multicolor/dp/B077PB8S16/ref=sr_1_437?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-437&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Case Gaveta HD Transparente USB 2.0 c/bolsa - BM-758;R$ 37,90;4,3 de 5 estrelas;13;https://www.amazon.com.br/Case-Gaveta-Transparente-USB-bolsa/dp/B08NTWHF2M/ref=sr_1_438?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042146&s=electronics&sr=1-438
Miaoqian Monitor de computador de mesa universal Miaoqian aumenta o suporte de madeira Suporte de encaixe Substituição do suporte de exibição para iMac PC notebook laptop noz;R$ 1.391,55;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg18_1?ie=UTF8&adId=A06742361U7NSCPG1N37C&url=%2FMiaoqian-computador-universal-Substitui%25C3%25A7%25C3%25A3o-exibi%25C3%25A7%25C3%25A3o%2Fdp%2FB09C8FQ18X%2Fref%3Dsr_1_439_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042146%26s%3Delectronics%26sr%3D1-439-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634042146&id=6797846231029402&widgetName=sp_btf
Andoer Suporte ajustável de 6 níveis para laptop Suporte portátil de liga de alumínio para laptop Suporte para notebook dobrável antiderrapante ouro rosa;R$ 116,69;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg18_1?ie=UTF8&adId=A064447224JTDZD1BCYW2&url=%2Fajust%25C3%25A1vel-port%25C3%25A1til-alum%25C3%25ADnio-notebook-antiderrapante%2Fdp%2FB08L9FVYL8%2Fref%3Dsr_1_440_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042146%26s%3Delectronics%26sr%3D1-440-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634042146&id=6797846231029402&widgetName=sp_btf
Yongluo Substituição da placa adaptadora do conversor de SSD para notebook NGFF M.2 para X1 Carbon 2013 para THINKPAD X1 Carbon 2013;R$ 50,69;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg18_1?ie=UTF8&adId=A0014414VPLSEUOPMM8C&url=%2FSubstitui%25C3%25A7%25C3%25A3o-adaptadora-conversor-notebook-THINKPAD%2Fdp%2FB09BZB3WD8%2Fref%3Dsr_1_441_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042146%26s%3Delectronics%26sr%3D1-441-spons%26psc%3D1&qualifier=1634042146&id=6797846231029402&widgetName=sp_btf
Yongluo 2.4G BT 5.0 Mouse Ergonômico Fino Sem Ruído Sem Ruído 3 Níveis de DPI Ajustáveis ​​Mouse Recarregável para Laptop, Computador, Preto;R$ 62,89;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg19_1?ie=UTF8&adId=A04498113KV00D8B7VUEK&url=%2FYongluo-Ergon%25C3%25B4mico-Ajust%25C3%25A1veis-Recarreg%25C3%25A1vel-Computador%2Fdp%2FB09BZJF1Z4%2Fref%3Dsr_1_433_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042149%26s%3Delectronics%26sr%3D1-433-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1&qualifier=1634042149&id=5928399064295586&widgetName=sp_atf_next
Yongluo V8 2.4G Wireless Mute Mouse Plug & Play Slim Mice Ótico Tracking Power Saving Smooth Scroll Wheel para Laptop PC (Preto);R$ 90,09;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg19_1?ie=UTF8&adId=A01671393ND62P0Z5YDMC&url=%2FYongluo-Wireless-Tracking-Saving-Smooth%2Fdp%2FB09BZFRL4M%2Fref%3Dsr_1_434_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042149%26s%3Delectronics%26sr%3D1-434-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634042149&id=5928399064295586&widgetName=sp_atf_next
Miaoqian G20S Pro 2.4G Air Mouse sem fio com receptor USB Giroscópio de 6 eixos Controle remoto portátil Smart Voice Control IR Learning Backlight para Smart TV Android TV BOX PC;R$ 110,55;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg19_1?ie=UTF8&adId=A055558629D0UGHHU9INN&url=%2FMiaoqian-receptor-Girosc%25C3%25B3pio-Controle-Backlight%2Fdp%2FB09C82V7N3%2Fref%3Dsr_1_435_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042149%26s%3Delectronics%26sr%3D1-435-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634042149&id=5928399064295586&widgetName=sp_atf_next
Adaptador Antena Wifi Usb 300 Mbps Wireless N Pc Notebook Computador;R$ 23,76;3,9 de 5 estrelas;304;https://www.amazon.com.br/Adaptador-Antena-Wireless-Notebook-Computador/dp/B076JJG6C2/ref=sr_1_436?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042149&s=electronics&sr=1-436
Fonte Carregador Samsung Rv411 Rv415 Rv419 Rv20 19v 3.16a;R$ 89,33;4,1 de 5 estrelas;61;https://www.amazon.com.br/Fonte-Carregador-Samsung-Rv411-Rv415/dp/B07M5YYZCT/ref=sr_1_437?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042149&s=electronics&sr=1-437&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
"Notebook Lenovo V14 i5-1135G7 8GB 256SSD Intel Iris Xe Graphics Win 10 Home 14"" HD 82NM000EBR Preto";R$ 3.949,00;;;https://www.amazon.com.br/Notebook-Lenovo-i5-1135G7-Graphics-82NM000EBR/dp/B097J1T319/ref=sr_1_438?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042149&s=electronics&sr=1-438&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Multilaser AC125 - Suporte Para Monitor Quadrado com 4 Níveis De Ajuste, Preto;R$ 41,90;4,5 de 5 estrelas;507;https://www.amazon.com.br/Suporte-Monitor-Quadrado-Multilaser-AC125/dp/B075CBV4KR/ref=sr_1_439?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042149&s=electronics&sr=1-439
SSD ADATA FALCON 1TB M.2 PCIE;R$ 2.150,00;4,5 de 5 estrelas;42;https://www.amazon.com.br/ADATA-Velocidade-leitura-grava%C3%A7%C3%A3o-AFALCON-1T-C/dp/B0896WX1GK/ref=sr_1_440?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042149&s=electronics&sr=1-440&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Mouse Bluetooth para MacBook Pro/MacBook Air/Laptop/iMac/iPad, mouse sem fio para MacBook Pro MacBook Air/iMac/laptop/notebook/pc, BT/Grey-White;R$ 81,05;4,6 de 5 estrelas;50;https://www.amazon.com.br/Bluetooth-MacBook-Laptop-notebook-Grey-White/dp/B082Y7TK1W/ref=sr_1_441?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042149&s=electronics&sr=1-441&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Fonte de Alimentação 20V 2.25A p/Lenovo ideapad 120 310 330 330S 320 320S 520S 530S;R$ 94,23;4,3 de 5 estrelas;22;https://www.amazon.com.br/Fonte-Alimenta%C3%A7%C3%A3o-2-25A-Lenovo-ideapad/dp/B08QMMGZWV/ref=sr_1_442?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042149&s=electronics&sr=1-442&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Drive Externo Slim Usb Portátil Gravador Leitor Cd Dvd Dg100;R$ 169,98;3,7 de 5 estrelas;5;https://www.amazon.com.br/Drive-Externo-Port%C3%A1til-Gravador-Leitor/dp/B07N8H7JRN/ref=sr_1_443?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042149&s=electronics&sr=1-443&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
Pc Gamer Completo Maximus I5 GT 730 4GB 8GB Hd 1Tb Wi-fi;R$ 4.199,00;3,0 de 5 estrelas;14;https://www.amazon.com.br/Gamer-Completo-Maximus-Gtx-Wi-fi/dp/B07NPVMWG9/ref=sr_1_444?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042149&s=electronics&sr=1-444&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Caixa De Som Multilaser Shadow 20 Usb 8W Rms Preto - SP091;R$ 67,90;4,1 de 5 estrelas;276;https://www.amazon.com.br/Caixa-Som-Shadow-Multilaser-SP091/dp/B0754MLYVM/ref=sr_1_445?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042149&s=electronics&sr=1-445&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Bateria Notebook Lenovo Ideapad 310-15isk 7.6v;R$ 309,66;;;https://www.amazon.com.br/Bateria-Notebook-Lenovo-Ideapad-310-15isk/dp/B09GZWX9M8/ref=sr_1_446?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042149&s=electronics&sr=1-446&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Ultrafino Dell Inspiron i5402-M10S 14"" Full HD 11ª Geração Intel Core i5 8GB 256GB SSD Windows 10 Prata";R$ 5.409,99;5,0 de 5 estrelas;1;https://www.amazon.com.br/Notebook-Ultrafino-Dell-Inspiron-i5402-M10S/dp/B08Y97GSCC/ref=sr_1_447?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634042149&s=electronics&sr=1-447&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Miaoqian Recarregável Mouse 2.4G Mouse Sem Fio com Receptor USB BT 5.1 Mouse Sem Fio 3 Níveis de DPI Ajustáveis ​​/ 6 Botões Preto;R$ 104,45;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg19_1?ie=UTF8&adId=A0465883P2TP16CSTO9Z&url=%2FMiaoqian-Recarreg%25C3%25A1vel-Receptor-N%25C3%25ADveis-Ajust%25C3%25A1veis%2Fdp%2FB09C7W7N67%2Fref%3Dsr_1_448_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042149%26s%3Delectronics%26sr%3D1-448-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634042149&id=5928399064295586&widgetName=sp_mtf
Miaoqian Mouse óptico sem fio 2.4G Mouse vertical 6 teclas Ratos ergonômicos com DPI ajustável de 3 marchas para laptop PC preto;R$ 112,85;;;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg19_1?ie=UTF8&adId=A01192403NOU71GN48NS0&url=%2FMiaoqian-vertical-ergon%25C3%25B4micos-ajust%25C3%25A1vel-marchas%2Fdp%2FB09C7KXS1D%2Fref%3Dsr_1_449_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634042149%26s%3Delectronics%26sr%3D1-449-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634042149&id=5928399064295586&widgetName=sp_mtf
