Descrição;TotalReviews;Preço;Url;Loja;Modelo;Categoria
Smartphone Moto G60 128GB 4G Wi-Fi Tela 6.8'' Dual Chip 6GB RAM Câmera Tripla + Selfie 32MP - Azul;0;2184.05;https://www.americanas.com.br/produto/3177003864?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60da3d7b52131c3c81c309f3&buyboxToken=smartbuybox-acom-v2-5d217161-f60d-4d6d-921a-cad57ad59a27-2021-10-15 11:35:54-0300;Americanas;Moto;Smartphone
Smartphone Motorola Moto G9 Play 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Tripla + Selfie 8MP - Azul Safira;552;1228.22;https://www.americanas.com.br/produto/1962217067?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615da17509c351890ddcd368&buyboxToken=smartbuybox-acom-v2-8f7afecf-7280-47a7-bb41-944ad142fd54-2021-10-15 11:35:54-0300;Americanas;Moto;Smartphone
Smartphone LG K52 64GB 4G Wi-Fi Tela 6.6'' Dual Chip 3GB RAM Câmera Quádrupla + Selfie 8MP - Vermelho;46;854.05;https://www.americanas.com.br/produto/2324602454?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6042383b0c070442666fc98a&buyboxToken=smartbuybox-acom-v2-f0bc853e-1081-49a8-a8c1-63f69c163f7e-2021-10-15 11:35:54-0300;Americanas;Lg;Smartphone
Smartphone Samsung Galaxy A52 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Preto;70;2079.0;https://www.americanas.com.br/produto/2937116344?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60b02e8152131c3c81fd4650&buyboxToken=smartbuybox-acom-v2-05328807-1d35-4e11-ab06-5ce5e17759f3-2021-10-15 11:35:54-0300;Americanas;Samsung;Smartphone
Smartphone Samsung Galaxy A03s 64GB 4G Wi-Fi Tela 6,5'' Dual Chip 4GB RAM Câmera Tripla + Selfie 5MP - Azul;4;924.1;https://www.americanas.com.br/produto/3695304296?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612cc3d909c351890d3d8ad2&buyboxToken=smartbuybox-acom-v2-f2091be7-0466-410f-bb0f-c25a5543165e-2021-10-15 11:35:54-0300;Americanas;Samsung;Smartphone
Smartphone Motorola Moto E6s 64GB 4G Wi-Fi Tela 6.1'' Dual Chip 4GB RAM Câmera Dupla + Selfie 5MP - Vermelho Magenta;92;806.55;https://www.americanas.com.br/produto/2799308831?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=603515970c07044266e2bbb1&buyboxToken=smartbuybox-acom-v2-3ef79393-d560-4065-82cc-c359c6af4eab-2021-10-15 11:35:54-0300;Americanas;Moto;Smartphone
Smartphone Samsung Galaxy A52 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Branco;48;2025.07;https://www.americanas.com.br/produto/2969521408?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=606c9b600c0704426641c12f&buyboxToken=smartbuybox-acom-v2-34f2109b-023f-4239-8957-191a380d57fb-2021-10-15 11:35:54-0300;Americanas;Samsung;Smartphone
Smartphone Samsung Galaxy A72 128GB 4G Wi-Fi Tela 6.7'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Azul;174;2271.99;https://www.americanas.com.br/produto/2937116299?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=606c9b8d0c07044266420012&buyboxToken=smartbuybox-acom-v2-69acccc6-9676-49b7-9860-a792f8bb1376-2021-10-15 11:35:54-0300;Americanas;Samsung;Smartphone
Smartphone Motorola Moto E7 Plus 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Dupla + Selfie 8MP - Bronze Âmbar;231;1093.58;https://www.americanas.com.br/produto/1972841146?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fff4a3a0c070442668699a9&buyboxToken=smartbuybox-acom-v2-a4b5871e-c7e1-4713-9e9a-89b03df7278d-2021-10-15 11:35:54-0300;Americanas;Moto;Smartphone
Smartphone Motorola Moto G 5G 128GB Tela 6.7'' Dual Chip 6GB RAM Câmera Tripla + Selfie 16MP - Prata Prisma;67;1879.05;https://www.americanas.com.br/produto/2626418732?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fd145da0c07044266981a22&buyboxToken=smartbuybox-acom-v2-882990b6-2bcc-4e4e-a91e-9ae6a060e048-2021-10-15 11:35:54-0300;Americanas;Moto;Smartphone
Smartphone Samsung Galaxy Note 20 256GB 5G Wi-Fi Tela 6.7'' Dual Chip 8GB RAM Câmera Tripla + Selfie 10MP - Mystic Gray;40;3107.08;https://www.americanas.com.br/produto/1962216996?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f503cd4cc79e88b8666ec26&buyboxToken=smartbuybox-acom-v2-e31f5e03-dc37-4101-a001-382022e80ee0-2021-10-15 11:35:54-0300;Americanas;Samsung;Smartphone
Smartphone LG K52 64GB 4G Wi-Fi Tela 6.6'' Dual Chip 3GB RAM Câmera Quádrupla + Selfie 8MP - Cinza;30;854.05;https://www.americanas.com.br/produto/2324622623?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=604238370c070442666fbaea&buyboxToken=smartbuybox-acom-v2-a91bea59-4017-49a8-91e7-9804f099cf43-2021-10-15 11:35:54-0300;Americanas;Lg;Smartphone
Smartphone Motorola Moto G20 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 13MP - Azul;2;1349.1;https://www.americanas.com.br/produto/3805072618?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613f667809c351890de965d0&buyboxToken=smartbuybox-acom-v2-6feb731d-18a6-4f59-bf74-8e95ce98855b-2021-10-15 11:35:54-0300;Americanas;Moto;Smartphone
Smartphone Samsung Galaxy A10s 32GB 4G Wi-Fi Tela 6.2'' Dual Chip 2GB RAM Câmera Dupla + Selfie 8MP - Azul Absurdo;86;899.0;https://www.americanas.com.br/produto/2751078132?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=601414d50c0704426686f62c&buyboxToken=smartbuybox-acom-v2-780cd240-f59e-49aa-9f5a-8a8ccccc6f3c-2021-10-15 11:32:47-0300;Americanas;Samsung;Smartphone
Smartphone LG K62 64GB 4G Wi-Fi Tela 6.6'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 13MP - Vermelho;17;1199.0;https://www.americanas.com.br/produto/2324613495?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fb2d549762ff36719fb37f8&buyboxToken=smartbuybox-acom-v2-783a6ec9-c627-4ab4-aedb-dd4a621159dc-2021-10-15 11:35:54-0300;Americanas;Lg;Smartphone
Smartphone Motorola Moto E6i 32GB 4G Wi-Fi Tela 6.1'' Dual Chip 2GB RAM Câmera Dupla + Selfie 5MP - Cinza Titanium;80;657.35;https://www.americanas.com.br/produto/2910437471?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=611e697909c351890d922c31&buyboxToken=smartbuybox-acom-v2-93cf66c0-82e9-4bfb-9434-1effffc6f5bd-2021-10-15 11:35:54-0300;Americanas;Moto;Smartphone
Smartphone LG K62 64GB 4G Wi-Fi Tela 6.6'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 13MP - Azul;16;929.66;https://www.americanas.com.br/produto/2324590191?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fbcff05762ff3671914c76c&buyboxToken=smartbuybox-acom-v2-c9bdf1c0-a22a-4567-90a8-0fa8c4658018-2021-10-15 11:35:54-0300;Americanas;Lg;Smartphone
Smartphone Samsung Galaxy S20 Fe 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6GB RAM Câmera Tripla + Selfie 32MP - Cloud Navy;158;3118.95;https://www.americanas.com.br/produto/2290967041?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60ab9efc52131c3c815d94f8&buyboxToken=smartbuybox-acom-v2-777ab500-1a03-4dc4-af70-f0f79626f423-2021-10-15 11:29:23-0300;Americanas;Samsung;Smartphone
Smartphone Samsung Galaxy M31 128GB 4G Wi-Fi Tela 6.4'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Preto;739;1636.9;https://www.americanas.com.br/produto/1739672542?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f0612b079bf8430cbf14b5f;Americanas;Samsung;Smartphone
Smartphone Motorola Moto E6s 32GB 4G Wi-Fi Tela 6.1'' Dual Chip 2GB RAM Câmera Dupla + Selfie 5MP - Cinza Titanium;21;779.0;https://www.americanas.com.br/produto/2950123776?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=606376c00c07044266dc4a76&buyboxToken=smartbuybox-acom-v2-7c6d028a-74b8-4cc6-b6a9-907f80f582f2-2021-10-15 11:35:54-0300;Americanas;Moto;Smartphone
Smartphone Samsung Galaxy S20 Fe 256GB 4G Wi-Fi Tela 6.5'' Dual Chip 8GB RAM Câmera Tripla + Selfie 32MP - Cloud Navy;120;2830.05;https://www.americanas.com.br/produto/3234384238?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615b4b9e09c351890d5b3837&buyboxToken=smartbuybox-acom-v2-2cb756e6-9390-49b1-92fe-d53374a95c4c-2021-10-15 11:29:23-0300;Americanas;Samsung;Smartphone
Smartphone Motorola Moto G 5G 128GB Tela 6.7'' Dual Chip 6GB RAM Câmera Tripla + Selfie 16MP - Preto Prisma;58;1879.05;https://www.americanas.com.br/produto/2626418901?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fd145da0c07044266981971&buyboxToken=smartbuybox-acom-v2-1572ba2a-2d9d-46c2-a170-c0c49a2da330-2021-10-15 11:35:54-0300;Americanas;Moto;Smartphone
"Smartphone Samsung Galaxy M51 128GB Wi-Fi Tela 6.7"" Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP";353;2499.0;https://www.americanas.com.br/produto/2894032801?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60c01e0052131c3c81b2ef8c;Americanas;Samsung;Smartphone
Smartphone LG K41s 32GB 4G Wi-Fi Tela 6.5'' Dual Chip 3GB RAM Câmera Quádrupla + Selfie 8MP - Preto;80;749.9;https://www.americanas.com.br/produto/1676380841?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fd8bfea0c07044266626aba&buyboxToken=smartbuybox-acom-v2-0c959907-20fb-45bd-a253-be6953544ceb-2021-10-15 11:35:54-0300;Americanas;Lg;Smartphone
Smartphone Samsung Galaxy A01 32GB 4G Wi-Fi Tela 5.7'' Dual Chip 2GB RAM Câmera Dupla + Selfie 5MP - Preto;592;1199.0;https://www.americanas.com.br/produto/1442622544?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6169860609c351890db6edf6&buyboxToken=smartbuybox-acom-v2-f0daef96-26c8-41b1-8b54-51df3baf02ad-2021-10-15 11:35:54-0300;Americanas;Samsung;Smartphone
Smartphone Samsung Galaxy A52 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Azul;29;2025.07;https://www.americanas.com.br/produto/2937116521?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=606c9b5f0c0704426641c003&buyboxToken=smartbuybox-acom-v2-cdd47a25-c058-4de8-a850-19b8bd0c62df-2021-10-15 11:35:54-0300;Americanas;Samsung;Smartphone
Smartphone Samsung Galaxy A03s 64GB 4G Wi-Fi Tela 6,5'' Dual Chip 4GB RAM Câmera Tripla + Selfie 5MP - Vermelho;3;924.1;https://www.americanas.com.br/produto/3695306401?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612cc3d909c351890d3d8b0f&buyboxToken=smartbuybox-acom-v2-b997a619-c7df-40ac-9d80-22cd0e4f658a-2021-10-15 11:35:54-0300;Americanas;Samsung;Smartphone
Smartphone Motorola Moto G60s 128GB 4G Wi-Fi Tela 6,8'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 16MP - Azul;1;1688.3;https://www.americanas.com.br/produto/3616554052?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61111734549cd5594f14cc68&buyboxToken=smartbuybox-acom-v2-9949d5a7-ac46-4ea8-ac98-89f61ff6570a-2021-10-15 11:35:54-0300;Americanas;Moto;Smartphone
Smartphone Samsung Galaxy A01 32GB 4G Wi-Fi Tela 5.7'' Dual Chip 2GB RAM Câmera Dupla + Selfie 5MP - Azul;597;1139.05;https://www.americanas.com.br/produto/1445076868?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ee8d4ae79bf8430cbc806b0&buyboxToken=smartbuybox-acom-v2-3cc02b70-b708-4a92-8faf-438ba84ec749-2021-10-15 11:35:54-0300;Americanas;Samsung;Smartphone
Smartphone Samsung Galaxy M31 128GB 4G Wi-Fi Tela 6.4'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Rosa;0;1598.74;https://www.americanas.com.br/produto/1746063809?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f0612af79bf8430cbf149e8&buyboxToken=smartbuybox-acom-v2-be492330-5169-465c-8633-1341414fc19c-2021-10-15 11:36:35-0300;Americanas;Samsung;Smartphone
Smartphone Samsung Galaxy A51 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 32MP - Cinza;78;2099.0;https://www.americanas.com.br/produto/1803603251?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f47a6a1cc79e88b86a0673c&buyboxToken=smartbuybox-acom-v2-8cc35d3c-1c32-4d50-b67b-2acbf8e6c0d3-2021-10-15 11:36:35-0300;Americanas;Samsung;Smartphone
Smartphone Motorola Moto G9 Play 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Tripla + Selfie 8MP - Rosa Quartzo;332;1338.25;https://www.americanas.com.br/produto/1966162753?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f9306b81b186381b50bb143&buyboxToken=smartbuybox-acom-v2-bf79184e-7582-4383-9437-8e704949ec09-2021-10-15 11:36:35-0300;Americanas;Moto;Smartphone
Smartphone Samsung Galaxy A03s 64GB 4G Wi-Fi Tela 6,5'' Dual Chip 4GB RAM Câmera Tripla + Selfie 5MP - Preto;0;924.1;https://www.americanas.com.br/produto/3687308545?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612cc3d909c351890d3d8bf0&buyboxToken=smartbuybox-acom-v2-b3aa383d-7db6-4eb6-b149-249e49537f66-2021-10-15 11:33:12-0300;Americanas;Samsung;Smartphone
Smartphone Samsung Galaxy A10s 32GB 4G Wi-Fi Tela 6.2'' Dual Chip 2GB RAM Câmera Dupla + Selfie 8MP - Preto;604;918.34;https://www.americanas.com.br/produto/1244356177?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61365d1609c351890df1d0c1&buyboxToken=smartbuybox-acom-v2-8de0ea6e-595e-468b-a5e6-a963ada5bb57-2021-10-15 11:29:23-0300;Americanas;Samsung;Smartphone
Smartphone Samsung Galaxy A11 64GB 4G Wi-Fi Tela 6.4'' Dual Chip 3GB RAM Câmera Tripla + Selfie 8MP - Azul;308;999.0;https://www.americanas.com.br/produto/1708546447?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fbeb858762ff367196e9453&buyboxToken=smartbuybox-acom-v2-a68a92d4-2c0c-41af-9dab-bfcd96e136f4-2021-10-15 11:31:20-0300;Americanas;Samsung;Smartphone
Smartphone Samsung Galaxy A31 128GB 4G Wi-Fi Tela 6.4'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 20MP - Azul;202;2299.99;https://www.americanas.com.br/produto/1691398117?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5eba900379bf8430cbdc877d&buyboxToken=smartbuybox-acom-v2-28b9a2d5-ba49-463e-b144-9b614d2338ed-2021-10-15 11:36:35-0300;Americanas;Samsung;Smartphone
Smartphone Motorola Moto E6s 64GB 4G Wi-Fi Tela 6.1'' Dual Chip 4GB RAM Câmera Dupla + Selfie 5MP - Azul Navy;162;806.55;https://www.americanas.com.br/produto/1962216911?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=603515ef0c07044266e40071&buyboxToken=smartbuybox-acom-v2-a74070a5-3a32-4cd8-a8f7-c59adfd12a01-2021-10-15 11:30:34-0300;Americanas;Moto;Smartphone
Smartphone Xiaomi Poco M3 128GB 4GB ram Tela 6,53 Câmera Tripla 48MP Octa-core Dual Sim 6000mAh - Amarelo;9;1633.38;https://www.americanas.com.br/produto/3288824711?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61697a7a09c351890d6c0780&buyboxToken=smartbuybox-acom-v2-68b90acb-e1f4-4786-bddd-3cf4d25ffb50-2021-10-15 11:36:35-0300;Americanas;Xiaomi ;Smartphone
Smartphone Motorola Moto G100 256GB 5G Wi-Fi Tela 6.7'' Dual Chip 12GB RAM Câmera Tripla + Selfie 16MP + 8MP - Luminous Sky;66;3599.1;https://www.americanas.com.br/produto/2917268261?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=605cebd70c070442667787ff&buyboxToken=smartbuybox-acom-v2-1adf969b-fa01-4261-8d91-7d6cfef33293-2021-10-15 11:36:35-0300;Americanas;Moto;Smartphone
Smartphone Samsung Galaxy A72 128GB 4G Wi-Fi Tela 6.7'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Violeta;155;2887.93;https://www.americanas.com.br/produto/2937116441?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60fb0d1652131c3c814ffe2e&buyboxToken=smartbuybox-acom-v2-cadb784d-2bde-4106-95da-df3dd349b13b-2021-10-15 11:36:35-0300;Americanas;Samsung;Smartphone
Smartphone Samsung Galaxy S20 Fe 256GB 4G Wi-Fi Tela 6.5'' Dual Chip 8GB RAM Câmera Tripla + Selfie 32MP - Cloud Mint;20;2679.1;https://www.americanas.com.br/produto/3234385433?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60a25e7952131c3c8106f8d0&buyboxToken=smartbuybox-acom-v2-aa5cacec-d97a-4ed4-9341-8411399f903d-2021-10-15 11:36:35-0300;Americanas;Samsung;Smartphone
Smartphone Samsung Galaxy Note 20 256GB 5G Wi-Fi Tela 6.7'' Dual Chip 8GB RAM Câmera Tripla + Selfie 10MP - Mystic Green;25;3141.45;https://www.americanas.com.br/produto/1962217163?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f505da3cc79e88b8690ee48&buyboxToken=smartbuybox-acom-v2-b83478d1-9ec7-4c22-831a-3657cb051a87-2021-10-15 11:36:35-0300;Americanas;Samsung;Smartphone
Smartphone Samsung Galaxy A71 128GB 4G Wi-Fi Tela 6.7'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Preto;586;2799.0;https://www.americanas.com.br/produto/1448106014?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=616882d909c351890df8dba1&buyboxToken=smartbuybox-acom-v2-2cb409bb-8b3c-4337-b93d-169e293ecfed-2021-10-15 11:36:35-0300;Americanas;Samsung;Smartphone
Smartphone LG K52 64GB 4G Wi-Fi Tela 6.6'' Dual Chip 3GB RAM Câmera Quádrupla + Selfie 8MP - Verde;8;854.05;https://www.americanas.com.br/produto/2324623845?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=604238430c070442666fe39e&buyboxToken=smartbuybox-acom-v2-8d676d07-b4d2-4b0c-86a7-7153b1e0a524-2021-10-15 11:36:35-0300;Americanas;Lg;Smartphone
Smartphone Motorola Moto G8 64GB 4G Wi-Fi Tela 6.4'' Dual Chip 4GB RAM Câmera Tripla + Selfie 8MP - Azul Capri;526;1002.07;https://www.americanas.com.br/produto/1451187505?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5e60e8dc79bf8430cbac6382&buyboxToken=smartbuybox-acom-v2-d24f96f0-a05e-42cc-b688-6a2c6dc5a84b-2021-10-15 11:36:35-0300;Americanas;Moto;Smartphone
Smartphone Samsung Galaxy A31 128GB 4G Wi-Fi Tela 6.4'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 20MP - Branco;182;2612.81;https://www.americanas.com.br/produto/1669977331?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fd39b150c070442667fd809&buyboxToken=smartbuybox-acom-v2-70b36e4a-a21a-4f16-a978-c0fbf1b0bdc5-2021-10-15 11:36:35-0300;Americanas;Samsung;Smartphone
Smartphone LG K22 32GB 4G Wi-Fi Tela 6.2'' Dual Chip 2GB RAM Câmera Dupla + Selfie 5MP - Azul;89;664.05;https://www.americanas.com.br/produto/1965288813?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ffcf0d10c070442661c2456&buyboxToken=smartbuybox-acom-v2-0a1e173d-9dc2-4ca8-91f7-810807db3360-2021-10-15 11:36:35-0300;Americanas;Lg;Smartphone
Smartphone Samsung Galaxy A71 128GB 4G Wi-Fi Tela 6.7'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Azul;632;2199.0;https://www.americanas.com.br/produto/1447209353?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5e84f3b679bf8430cbbdd9de&buyboxToken=smartbuybox-acom-v2-db41a0f1-1feb-4894-98a9-8b6b803886fe-2021-10-15 11:36:35-0300;Americanas;Samsung;Smartphone
"Smartphone Samsung Galaxy A10 32GB Dual Chip Android 9.0 Tela 6.2"" Octa-Core 4G Câmera 13MP - Preto";1899;930.99;https://www.americanas.com.br/produto/134253960?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6168922909c351890d2e93cf&buyboxToken=smartbuybox-acom-v2-73cd9be8-1c34-4a64-b047-990dcdb2a5eb-2021-10-15 11:35:00-0300;Americanas;Samsung;Smartphone
Smartphone Samsung Galaxy A11 64GB 4G Wi-Fi Tela 6.4'' Dual Chip 3GB RAM Câmera Tripla + Selfie 8MP - Preto;291;1439.1;https://www.americanas.com.br/produto/1698065809?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=606468280c07044266117633&buyboxToken=smartbuybox-acom-v2-6a4b95af-553b-409f-b4a9-28bc0f85b688-2021-10-15 11:36:35-0300;Americanas;Samsung;Smartphone
Smartphone Samsung Galaxy S20 Fe 256GB 4G Wi-Fi Tela 6.5'' Dual Chip 8GB RAM Câmera Tripla + Selfie 32MP - Cloud Lavender;26;2955.07;https://www.americanas.com.br/produto/3234382523?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60a25e7952131c3c8106f855&buyboxToken=smartbuybox-acom-v2-19e8a6f1-53cb-46b7-8153-606ed50b0772-2021-10-15 11:35:00-0300;Americanas;Samsung;Smartphone
Smartphone Samsung Galaxy A21s 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 3GB RAM Câmera Quádrupla + Selfie 13MP - Azul;190;1999.9;https://www.americanas.com.br/produto/1735311379?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6132741509c351890ddbb263&buyboxToken=smartbuybox-acom-v2-99ecf0bc-4848-4f45-bb84-af7598372303-2021-10-15 11:36:35-0300;Americanas;Samsung;Smartphone
Smartphone LG K61 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 16MP - Branco;60;1139.05;https://www.americanas.com.br/produto/1674892754?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f62198a1b186381b5af5c7d&buyboxToken=smartbuybox-acom-v2-0ada2046-0f30-43f9-ac52-6c653fadf473-2021-10-15 11:36:35-0300;Americanas;Lg;Smartphone
Smartphone Xiaomi Redmi Note 8;8;1349.91;https://www.americanas.com.br/produto/1822922910?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6120285709c351890d21531c;Americanas;Xiaomi ;Smartphone
Smartphone Samsung Galaxy A21s 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 3GB RAM Câmera Quádrupla + Selfie 13MP - Branco;209;1999.0;https://www.americanas.com.br/produto/1737425628?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614bc13d09c351890dde9a04&buyboxToken=smartbuybox-acom-v2-8e763018-3549-487c-9d8b-f29e189b5212-2021-10-15 11:36:35-0300;Americanas;Samsung;Smartphone
Smartphone Xiaomi Redmi Note 10 6GB ram 128GB Versão Global - Branco;13;2151.0;https://www.americanas.com.br/produto/3204892004?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6081b5f60c070442664f6ee5;Americanas;Xiaomi ;Smartphone
Smartphone LG K22+ 64GB 4G Wi-Fi Tela 6.2'' Dual Chip 3GB RAM Câmera Dupla + Selfie 5MP - Vermelho;93;1099.0;https://www.americanas.com.br/produto/1965288493?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f60f87f1b186381b52b839e;Americanas;Lg;Smartphone
