descricao,avaliacao,preco,url
Celular redmiNOTE 8 modelo NOTE8 c/ 64GB + 4GB de ram tela de 6.3 lançamento 2021 Versão Global cor branco,0.0,"1.399,00",https://www.americanas.com.br/produto/3796578034?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61267cc609c351890d9f8e5a
Celular Redmi Note 9 128GB 4GB ram - Cinza (Mindnight Grey),0.0,"1.699,99",https://www.americanas.com.br/produto/3555091516?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6149372109c351890d8b38c6&buyboxToken=smartbuybox-acom-v2-cc42573f-9190-48f2-90e6-009a1b253c85-2021-10-12 17:09:21-0300
Smartphone Nokia G20 128GB 4GB Ram Tela 6.5 pol. TA-1336,0.0,"2.434,67",https://www.americanas.com.br/produto/3805704494?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6127b39f09c351890ddbb69f
"Smartphone Zenfone Max Shot Dual Chip Android 6.2"" Qualcomm Octa Core 64GB 4G Câmera Traseira 12MP+5MP+8MP - Vermelho",14.0,"1.093,58",https://www.americanas.com.br/produto/134296759?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fd7a6060c07044266c5e530&buyboxToken=smartbuybox-acom-v2-8aba11d6-147f-4681-9f30-64ea91445fb7-2021-10-12 17:17:39-0300
"Smartphone Xiaomi Redmi 9 64GB Dual Chip Android 10 Tela 6,53 4G Câmera Quadrupla Traseira 13MP+8MP+5MP+2MP - Roxo",5.0,"1.349,91",https://www.americanas.com.br/produto/1854257184?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612919f509c351890d9d4d7b
"Smartphone Multilaser MS50L 3G ""5 Android 7 Preto P9051",0.0,"349,00",https://www.americanas.com.br/produto/1521834473?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fc2b766762ff367195940a5&buyboxToken=smartbuybox-acom-v2-1ec87ac5-ce01-4903-8b8c-6fc2bc5851a0-2021-10-12 17:17:39-0300
Celular redmi9i modelo 9i dual sim c/ 64gb de capacidade e 4gb Ram bateria de 5000mah cor verde Versão Global,1.0,"1.099,99",https://www.americanas.com.br/produto/3181210065?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61171e8a549cd5594f6e4285&buyboxToken=smartbuybox-acom-v2-82c38dbb-eac9-422f-b4f8-4d98c0cd1a9e-2021-10-12 17:18:57-0300
Celular Fácil de Usar c/Teclas Grandes e Botão s. o. s. Flip Vita Azul multilaser,12.0,"219,89",https://www.americanas.com.br/produto/1521830245?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613b73c309c351890d179c46&buyboxToken=smartbuybox-acom-v2-5864d829-aa69-459c-8824-6c8844d95467-2021-10-12 17:18:57-0300
Smartphone Philco Hit Max PCS02RG 128GB 4G Wi-Fi Tela 6'' Dual Chip 4GB RAM Câmera Dupla + Selfie 8MP - Rose Gold,1.0,"809,10",https://www.americanas.com.br/produto/3534332464?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=611bce6209c351890dfb2210
"Smartphone Xiaomi Redmi Note 10S 64GB, 6GB ram, Tela de 6.43, Câmera Traseira Quádrupla, Android 11- Branco",0.0,"1.709,91",https://www.americanas.com.br/produto/3924558055?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61438a6c09c351890d6dced7
Smartphone Nubia Red Magic 6 5G 128gb 12gb Ram Tela 6.8 pol,0.0,"6.056,65",https://www.americanas.com.br/produto/3923219570?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143593709c351890d4b937c
Celular Multilaser Vita Flip Dual - P902,1.0,"167,04",https://www.americanas.com.br/produto/2588959465?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61557e4209c351890da80479&buyboxToken=smartbuybox-acom-v2-276cbcee-7167-4da5-8565-8cb525af1161-2021-10-12 17:18:57-0300
Smartphone Samsung Galaxy Xcover Pro 64GB 4G Wi-Fi Tela 6.3'' 4GB RAM Câmera Dupla + Selfie 13MP - Preto,18.0,"2.138,93",https://www.americanas.com.br/produto/2098826715?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61254e8109c351890d474cca&buyboxToken=smartbuybox-acom-v2-c7dd939a-2a08-4c19-8eac-50b28f7a821e-2021-10-12 17:18:57-0300
"Smartphone LG K8+ 16GB Dual Chip Android 7.0 Pie Tela 5.4"" 4G Câmera 8MP - Preto",75.0,"899,00",https://www.americanas.com.br/produto/1774768099?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ef0b2b979bf8430cb14fd6c
Celular Samsung SM-B310E para idoso Radio Fm Dual Sim Desbloqueado 2 chips,7.0,"229,90",https://www.americanas.com.br/produto/2867414505?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6112b483549cd5594facaa2d&buyboxToken=smartbuybox-acom-v2-27efdc34-1860-4a5c-9a32-0f815f9c4fe1-2021-10-12 17:17:39-0300
Smartphone Positivo Twist 2fit (S509) 8GB Dual Chip Android 8.1 Go Tela 5” SC7731 3G Câmera 5MP - Cinza,10.0,"469,90",https://www.americanas.com.br/produto/134411260?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5dba2da40b100146c47b38d3&buyboxToken=smartbuybox-acom-v2-9e3e860e-6177-4184-8523-35b882312987-2021-10-12 17:18:57-0300
"Smartphone Poco X3 nfc Tela 6,67 6GB/128GB",3.0,"2.959,99",https://www.americanas.com.br/produto/2486438861?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fa470c8c5c9bbe5fc9fd4a0&buyboxToken=smartbuybox-acom-v2-6536be1a-4936-4db8-ba78-d5d056305ecb-2021-10-12 17:17:39-0300
"Smartphone Positivo Twist 4 Memória 64GB + 1GB ram Dual Chip Android10 Tela 5.5 Quad-Core 1,3 GHz 3G Camera Traseira 8M",0.0,"549,00",https://www.americanas.com.br/produto/3806492702?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6127f23109c351890d4b2f51
"Smartphone Multilaser E Lite 3G Dourado 32GB 4.0"" 5MP 8.1",0.0,"437,15",https://www.americanas.com.br/produto/1983758671?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60be348852131c3c819170fd&buyboxToken=smartbuybox-acom-v2-f83943cd-6132-476d-9f44-517a88ded4e4-2021-10-12 17:18:57-0300
"Celular Asus Zenfone Live L2 Dourado Rose 32GB 2GB RAM Tela 5.5"" OctaCore Câmera 13MP",22.0,"1.598,00",https://www.americanas.com.br/produto/1536997398?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f119c9f79bf8430cb6bb075
Smartphone R e d m i Note 8 4RAM 64GB Tela 6.3 lte Dual Preto,4.0,"1.919,99",https://www.americanas.com.br/produto/1800254578?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fc5480c762ff367192156f3&buyboxToken=smartbuybox-acom-v2-091e7abf-175b-4e00-a7a7-7c81319344b9-2021-10-12 17:17:39-0300
Celular Para Idosos Samsung Sm-b350e Bluetooth Camera,4.0,"274,90",https://www.americanas.com.br/produto/2663495681?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fdcda2b0c07044266d84556
Celular Multilaser Vita Flip Dual - P902,0.0,"229,00",https://www.americanas.com.br/produto/3506537083?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6104515652131c3c81e49bec&buyboxToken=smartbuybox-acom-v2-b7bc2447-77a3-4be5-bce7-e16e051ce346-2021-10-12 17:18:57-0300
Smartphone Samsung Galaxy S20 Fe 256GB 4G Wi-Fi Tela 6.5'' Dual Chip 8GB RAM Câmera Tripla + Selfie 32MP - Cloud Mint,20.0,"2.679,10",https://www.americanas.com.br/produto/3234385433?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60a25e7952131c3c8106f8d0&buyboxToken=smartbuybox-acom-v2-66c09d68-badb-472d-a7fa-23d20045e8b5-2021-10-12 17:18:57-0300
"Smartphone LG K8 Dual Chip Android Tela 5"" Quadcore 16GB 4G Wi-Fi Câmera 13MP - Indigo",23.0,"1.049,40",https://www.americanas.com.br/produto/131475778?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5e2f54b91729c3bbf11ec954
Celular redmiNOTE 8 modelo NOTE8 c/ 64GB + 4GB de ram tela de 6.3 lançamento 2021 Versão Global cor branco,0.0,"1.399,00",https://www.americanas.com.br/produto/3796578034?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61267cc609c351890d9f8e5a
Celular Redmi Note 9 128GB 4GB ram - Cinza (Mindnight Grey),0.0,"1.699,99",https://www.americanas.com.br/produto/3555091516?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6149372109c351890d8b38c6&buyboxToken=smartbuybox-acom-v2-6753f221-cf49-4bdf-aa7f-b3c4705865f8-2021-10-12 17:09:21-0300
Smartphone Nokia G20 128GB 4GB Ram Tela 6.5 pol. TA-1336,0.0,"2.434,67",https://www.americanas.com.br/produto/3805704494?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6127b39f09c351890ddbb69f
"Smartphone Zenfone Max Shot Dual Chip Android 6.2"" Qualcomm Octa Core 64GB 4G Câmera Traseira 12MP+5MP+8MP - Vermelho",14.0,"1.399,00",https://www.americanas.com.br/produto/134296759?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f94870d1b186381b5a6b785&buyboxToken=smartbuybox-acom-v2-384c09a5-2778-43f7-809d-e76fba7214d7-2021-10-12 17:18:57-0300
"Smartphone Xiaomi Redmi 9 64GB Dual Chip Android 10 Tela 6,53 4G Câmera Quadrupla Traseira 13MP+8MP+5MP+2MP - Roxo",5.0,"1.349,91",https://www.americanas.com.br/produto/1854257184?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612919f509c351890d9d4d7b
"Smartphone Multilaser MS50L 3G ""5 Android 7 Preto P9051",0.0,"349,00",https://www.americanas.com.br/produto/1521834473?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fc2b766762ff367195940a5&buyboxToken=smartbuybox-acom-v2-9aa1fc17-96e6-4ad6-9a02-5f77fbb2f42e-2021-10-12 17:18:57-0300
Celular Flip Vita Lite P9142 Rádio fm Bluetooth MP3 Multilaser,0.0,"142,40",https://www.americanas.com.br/produto/3544252257?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61142ea7549cd5594f1b894e&buyboxToken=smartbuybox-acom-v2-a37af8c6-b221-4b4a-b842-245a4e7c7099-2021-10-12 17:18:57-0300
"Smartphone Positivo Twist 3 S513, Vermelho,Tela 5,5"", 3G+WI-Fi, Android Oreo, Câm Traseira 8MP e Frontal 5MP, 32GB",3.0,"459,00",https://www.americanas.com.br/produto/1966251351?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6095360752131c3c8149d8a8&buyboxToken=smartbuybox-acom-v2-97e8b663-c010-4469-a5cd-76a48d06f671-2021-10-12 17:18:57-0300
Smartphone Multilaser P9076 Up Play Dual Chip Mp3 Com Câmera,0.0,0,https://www.americanas.com.br/produto/2806255328?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=[object Object]
"Smartphone Moto Z Power & Camera Edition Dual Chip Android 6.0 Tela 5,5"" 64GB Câmera 13MP - Branco",3.0,"3.569,99",https://www.americanas.com.br/produto/128932536?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5c1b9a9e172743a0f54f7f15&buyboxToken=smartbuybox-acom-v2-fd175826-2c01-4d76-ba12-ed25ce748e81-2021-10-12 17:18:57-0300
Smartphone Multilaser G 4G 32GB 5.5 Android 9.0 - Preto,1.0,"499,10",https://www.americanas.com.br/produto/3430984337?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61113ac2549cd5594f60c69e&buyboxToken=smartbuybox-acom-v2-6ffb81df-c0c3-43de-86c6-6975c7dd6213-2021-10-12 17:18:57-0300
Combo Selfie - Smartphone Multilaser F 3G 32GB 1GB Tela 5.5 Câmera 5MP + 5MP Café e Suporte tipo Ring Light - P9130K,0.0,"504,89",https://www.americanas.com.br/produto/3840568299?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612fceba09c351890d4bf8ea
Smartphone Motorola Moto G30 128GB Câmera Quádrupla 64MP 8MP 2MP 2MP Android 11 Dark Prism,0.0,"1.367,65",https://www.americanas.com.br/produto/4012514295?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6152013909c351890d6ae719
Smartphone Xiaomi Redmi 9c Cinza Xiaomi,1.0,"1.399,00",https://www.americanas.com.br/produto/2478681642?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6144cb6b09c351890d8e5946&buyboxToken=smartbuybox-acom-v2-5860c307-16ec-44e5-9a72-7ea65ba0ffa1-2021-10-12 17:18:57-0300
"Smartphone Motorola G20 64GB 4GB ram Tela 6,5 Câmera Quádrupla Traseira 48MP + 8MP + 2MP + 2MP Frontal de 13MP Bateria de 5000mAh Grafite",0.0,"1.106,10",https://www.americanas.com.br/produto/3844346925?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6154fbad09c351890ddb0073&buyboxToken=smartbuybox-acom-v2-6b383b3e-8a1a-47a3-bc52-bbe786ceba59-2021-10-12 17:18:57-0300
Celular Simples Para Idosos Teclas Grandes Blu Tank 2 Barato,1.0,"249,90",https://www.americanas.com.br/produto/2209569353?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f7f543c1b186381b5c90de1&buyboxToken=smartbuybox-acom-v2-ba6b2358-f26e-4d39-9a58-358b1bb50645-2021-10-12 17:18:57-0300
Smartphone Philco Hit Max PCS02SG 128GB 4G Wi-Fi Tela 6'' Dual Chip 4GB RAM Câmera Dupla + Selfie 8MP - Space Grey,0.0,"809,10",https://www.americanas.com.br/produto/3534332368?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610c01f152131c3c81a437a9
Reembalado: Smartphone LG K12 Plus 32GB 3GB ram Câmera Traseira 16MP Tela 5.7 Preto - Excelente,0.0,"648,81",https://www.americanas.com.br/produto/2974903620?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615abd1009c351890d5b67e1
"Smartphone LG K12 Max 32GB Dual Chip Android 9.0 (Pie) Tela 6,2” Octa Core 4G Câmera Dupla 13MP + F2.0 - Preto",29.0,0,https://www.americanas.com.br/produto/134498140?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=[object Object]
Smartphone Xiaomi Redmi 9T 4GB ram 128GB - Versão Global - laranja,0.0,"1.731,44",https://www.americanas.com.br/produto/3130278414?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615e073209c351890deebba7&buyboxToken=smartbuybox-acom-v2-9c2b3fe0-c105-475b-9ed5-f3f9e4ee15fa-2021-10-12 17:18:57-0300
"Smartphone Zenfone Asus Max Shot M2 64GB Dual Chip Android Oreo Tela 6,2” Qualcomm QSP SIP1 4G Câmera tripla 12MP+5MP+8MP -  Azul",32.0,"1.093,58",https://www.americanas.com.br/produto/134219041?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610fb670549cd5594fbf50ec
Smartphone Positivo Q20 - Azul,0.0,"932,90",https://www.americanas.com.br/produto/3325057726?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6142339809c351890d5340fe&buyboxToken=smartbuybox-acom-v2-1321b6ec-caa3-44ea-ad61-87d37596afbf-2021-10-12 17:18:57-0300
Smartphone Xiaomi Poco M3 Pro 64gb 4gb Ram 5g Global Preto,0.0,"1.728,37",https://www.americanas.com.br/produto/3623785001?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6101405452131c3c8138b3f7
Smartphone Motorola Moto G30 128GB Câmera Quádrupla 64MP 8MP 2MP 2MP Android 11 Dark Prism,0.0,"1.367,65",https://www.americanas.com.br/produto/4012516080?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6152014d09c351890d6b117d
Smartphone Positivo Twist 2fit (S509) 8GB Dual Chip Android 8.1 Go Tela 5” SC7731 3G Câmera 5MP - Dourado,17.0,"479,00",https://www.americanas.com.br/produto/134413804?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fc2b467762ff3671948433b&buyboxToken=smartbuybox-acom-v2-8dbc0b4b-980d-459a-af3b-501dd2316693-2021-10-12 17:18:57-0300
Smartphone Asus Zenfone Live L2 ZA550KL 2GB/32GB - Preto,1.0,"1.068,20",https://www.americanas.com.br/produto/1938129471?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fa44342c5c9bbe5fc349fbb&buyboxToken=smartbuybox-acom-v2-f85d7f6b-4cfa-4660-873f-4858246fbfff-2021-10-12 17:18:57-0300
"Smartphone Xiaomi Poco X3 PRO,128GB, 6GB ram - Metal Bronze",0.0,"2.490,00",https://www.americanas.com.br/produto/3529632972?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61158487549cd5594f7da066
Smartphone Samsung Galaxy A32 128gb 5g Violeta,0.0,"1.889,05",https://www.americanas.com.br/produto/3663862314?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6145610609c351890dbac9ab
"Smartphone Samsung Galaxy Z Flip3 5G, dobrável, 128GB, 8GB de ram, Tela de 6.7",0.0,"6.999,00",https://www.americanas.com.br/produto/3925929655?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143c26d09c351890db19ee3
"Smartphone Samsung Galaxy S21 Plus 5G, 128GB, 8GB ram, Tela Infinita de 6.7",0.0,"5.133,52",https://www.americanas.com.br/produto/3163684371?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=607759240c070442660358cc
Smartphone LG  L20 D100 Android 4.4 4GB 3G Wi-Fi Câmera 2MP - Preto e Vermelho,2.0,"275,00",https://www.americanas.com.br/produto/120207111?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614351cf09c351890d1c5c7e
Smartphone Samsung Galaxy A10s Dual Chip Android 9.0 Tela 6.2 Octa-Core 32GB 4G Câmera 13MP + 2MP - A,0.0,"899,00",https://www.americanas.com.br/produto/3923170614?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614357fe09c351890d42d4ed
Smartphone Xiaomi Redmi Note 10 Dual 4gb Ram 64gb cinza,0.0,"1.681,98",https://www.americanas.com.br/produto/3623889678?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614a9e8309c351890dfb50fb
Celular LG A275  Desbloqueado Oi Preto Dual Chip,35.0,"899,90",https://www.americanas.com.br/produto/111257431?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615f470d09c351890db8d781
Smartphone Samsung Galaxy S21 Ultra 256gb 5g Prata,0.0,"7.409,90",https://www.americanas.com.br/produto/3309843891?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f638d352131c3c81f1d200&buyboxToken=smartbuybox-acom-v2-331c14e6-d6b8-4792-bb67-85efb21978f4-2021-10-12 17:18:57-0300
Smartphone f. Pro 4g 16gb Android 9 Preto Multilaser,2.0,"499,00",https://www.americanas.com.br/produto/3575187013?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610d98d652131c3c817936bb&buyboxToken=smartbuybox-acom-v2-debac3ed-13d5-4968-92b8-c8d008289155-2021-10-12 17:18:57-0300
Smartphone Motorola One Fusion + Dual Chip Android 10 Tela 6.5 128GB 4G Wifi Câmera 64 mp + 8 mp + 5,0.0,"1.998,89",https://www.americanas.com.br/produto/3924545570?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143898d09c351890d6896b6
"Smartphone Motorola Moto E6 Plus 32GB Dual Chip Android Pie 9.0 Tela 6.1"" 4G Câmera 13MP+2MP - Azul Netuno",20.0,"1.099,00",https://www.americanas.com.br/produto/1211360760?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60a8058452131c3c81222a00
Celular redmi9 power modelo 9POWER dual sim c/ 128 gb e 4gb Ram bateria de 6000mah versao global lançamento 2021 cor verde,0.0,"1.499,00",https://www.americanas.com.br/produto/3796758895?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61267f2e09c351890da4ef9b
SMARTPHONE** galaxy A20S 207M/32DL 32GB dual 4G tela 6.4 cam 13MP octacore 1.6 ghz preto samsung,0.0,"1.595,00",https://www.americanas.com.br/produto/2534768410?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6051f3020c07044266d8beb6
Smartphone Samsung A7 Android 8.0 64GB 4GB RAM Câm Tripla 24MP+5MP+8MP + Frontal 24MP Dual Chip,0.0,"3.900,00",https://www.americanas.com.br/produto/96080455?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=608b083752131c3c814c546b
"Smartphone Motorola Moto G7 Play XT1952 32GB Tela de 5,7 2GB ram Android 9.0 Câmera 13MP novo anatel! Nf",0.0,"1.149,00",https://www.americanas.com.br/produto/3922631191?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614338be09c351890dde52a4
"Smartphone Multilaser G Max 2 P9156 64GB 4G Tela 6.5"" Câmera 8 MP Frontal 5MP Android 11 Preto",0.0,"710,30",https://www.americanas.com.br/produto/3629951153?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6124fc1d09c351890d6596ee&buyboxToken=smartbuybox-acom-v2-06b36654-812d-4c12-8691-9b10e01a72a1-2021-10-12 17:18:57-0300
"Smartphone Nokia 2.4 64GB, 3GB RAM Cinza",1.0,"999,00",https://www.americanas.com.br/produto/3135962127?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60e6fa7752131c3c8130769d&buyboxToken=smartbuybox-acom-v2-f5522633-cae4-4649-8524-583893fe641f-2021-10-12 17:18:57-0300
Smartphone Motorola Moto G10 Power 64GB 4G Wi-fi Tela 6.5'' Dual Chip 4GB ram Câmera Quádrupla + Selfie 8MP - Aurora (Cinza),0.0,"1.274,30",https://www.americanas.com.br/produto/3844174748?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6130eda009c351890d3ed050
Smartphone redmí note 10S 128GB 6GB ram Cinza - versão global E desbloqueado,0.0,"2.390,00",https://www.americanas.com.br/produto/3816307646?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61420e9c09c351890df84d89&buyboxToken=smartbuybox-acom-v2-aff90c64-7c67-45bf-b44f-8587946330d5-2021-10-12 17:14:47-0300
